8286.6	6882.7	139.99681181	34.00343175
7931.6	8156.3	139.99687157	32.33694582
6702.1	6392.9	137.49702179	34.00336909
7090.5	5123.4	137.49696116	35.66984813
7478.1	3858.8	137.49689533	37.33632314
8339.6	6096.0	139.79348016	34.96385341
8074.0	6196.6	139.39267397	34.74319381
7987.3	6722.9	139.51545274	34.09532417
7956.8	7530.0	139.78130376	33.11246472
7646.2	6143.8	138.78016835	34.64874033
7290.8	6063.1	138.21937077	34.60276210
6536.8	5841.0	137.02831675	34.58567195
6288.7	6031.6	136.76150220	34.27003590
5691.8	4581.1	135.22021550	35.76781238
6216.9	4579.2	135.96120607	35.99121962
6927.1	3854.3	136.68503497	37.14710974
7406.9	3736.8	137.35204080	37.45380912
7784.2	4107.2	138.09570082	37.16777761
8053.5	3506.7	138.24786524	37.97902546
7538.9	4957.1	138.07472589	36.05136673
6212.9	4973.3	136.16218491	35.49814802
5927.4	5305.9	135.90209454	35.00609220
