7164.8	7937.0	125.24826350	24.72084419
7156.9	7836.0	125.18329402	24.82816632
7213.2	7850.1	125.28425656	24.83858131
7320.4	7978.1	125.45003005	24.72865131
7281.4	7893.1	125.38409561	24.78485187
6796.1	7800.0	124.69643157	24.75456439
6783.9	7870.0	124.69878138	24.65603916
6529.6	7839.0	124.32652601	24.60419429
6332.5	7914.0	124.11900383	24.44589099
6334.5	7937.0	124.12248662	24.43323750
6347.5	7928.0	124.13695555	24.44348940
6279.1	8010.0	124.08939763	24.32533324
6214.9	7976.0	123.98082810	24.33872125
6209.7	8058.0	124.00868226	24.23822724
6123.9	7837.9	123.82056261	24.47177773
6101.7	7870.9	123.77507542	24.43557433
5989.2	7944.8	123.66348126	24.30993884
6115.5	8014.9	123.87627583	24.25556124
6191.9	7943.0	123.93958966	24.36254985
5554.7	7692.3	122.99614225	24.45620399
