7154.8	7969.2	125.24826350	24.72084419
7146.6	7868.1	125.18329402	24.82816632
7202.9	7881.9	125.28425656	24.83858131
7310.9	8009.8	125.45003005	24.72865131
7271.4	7924.7	125.38409561	24.78485187
6786.1	7834.2	124.69643157	24.75456439
6774.2	7904.3	124.69878138	24.65603916
6520.3	7875.0	124.32652601	24.60419429
6324.0	7951.4	124.11900383	24.44589099
6326.1	7974.4	124.12248662	24.43323750
6339.1	7965.3	124.13695555	24.44348940
6271.2	8047.9	124.08939763	24.32533324
6206.8	8014.1	123.98082810	24.33872125
6202.1	8096.3	124.00868226	24.23822724
6114.9	7876.3	123.82056261	24.47177773
6092.9	7909.5	123.77507542	24.43557433
5980.7	7984.0	123.66348126	24.30993884
6107.6	8053.6	123.87627583	24.25556124
6183.6	7981.2	123.93958966	24.36254985
5543.4	7732.8	122.99614225	24.45620399
