10431.8	4734.0	142.49646387	37.33646354
10784.9	3469.2	142.49638243	39.00293991
11148.1	2178.5	142.49629393	40.66941241
9654.4	1777.2	139.99651671	40.66933457
9300.5	3056.9	139.99659989	39.00286472
8944.5	4332.5	139.99667644	37.33639106
8586.3	5618.9	139.99674691	35.66991345
8230.0	6890.6	139.99681181	34.00343175
7876.7	8160.5	139.99687157	32.33694582
6650.6	6401.4	137.49702179	34.00336909
7038.3	5135.1	137.49696116	35.66984813
7427.3	3872.6	137.49689533	37.33632314
5497.4	4624.3	134.99718120	35.66978732
5074.6	5885.6	134.99723743	34.00331075
4651.8	7145.9	134.99728921	32.33683005
3079.9	6565.2	132.49750598	32.33677848
3528.2	5323.9	132.49745834	34.00325685
3978.0	4076.4	132.49740660	35.66973113
2006.5	4732.8	129.99769824	34.00325928
1532.7	5966.0	129.99772748	32.33673125
1054.9	7203.0	129.99776744	30.67025086
513.6	4131.9	127.49792806	34.00321483
9977.3	1372.7	140.34396666	41.25069517
10233.4	1639.8	140.88953146	40.99898136
10364.0	1211.2	140.90658070	41.53973734
10664.7	1414.7	141.45555519	41.41455830
10501.0	1860.4	141.37713040	40.87534082
10555.3	2123.7	141.57148789	40.53672827
10613.7	2893.4	142.01885076	39.65039466
10036.1	3867.6	141.52034118	38.30227823
9614.5	4136.6	140.95842263	37.83129512
9321.0	4861.1	140.79842028	36.83303610
9129.4	5685.1	140.85974394	35.74017509
8282.1	6105.5	139.79348016	34.96385341
8017.7	6205.9	139.39267397	34.74319381
7931.6	6730.8	139.51545274	34.09532417
7901.7	7535.9	139.78130376	33.11246472
7591.7	6153.3	138.78016835	34.64874033
7237.7	6072.8	138.21937077	34.60276210
6485.8	5850.8	137.02831675	34.58567195
6238.5	6040.8	136.76150220	34.27003590
5473.7	6464.2	135.82701046	33.46837823
5083.4	5973.6	135.06988254	33.89004373
5151.0	5665.7	135.00913802	34.28210817
5253.5	5421.0	135.04245783	34.63081608
4809.6	5306.6	134.34453651	34.56013567
4881.1	5609.9	134.59443496	34.23232538
4251.6	5354.1	133.57510590	34.25944478
3954.9	5317.5	133.09709513	34.16809387
3631.5	5448.1	132.71237988	33.89855377
3525.4	6386.4	133.00830374	32.73443104
4358.7	6249.0	134.16536237	33.27556402
4863.0	5949.1	134.72749297	33.83078913
2902.1	6066.0	131.98891747	32.83125942
2307.0	6729.7	131.47598255	31.78307822
2091.4	7016.9	131.32076740	31.38673738
1549.4	7124.0	130.67626214	31.03120842
1736.1	6682.0	130.65414298	31.59259025
1328.5	6679.1	130.13739465	31.41700949
1311.2	6300.1	129.87272791	31.84627130
1776.4	5938.8	130.33913631	32.45747472
1543.1	5333.0	129.68700354	33.08469200
763.2	5393.3	128.61689593	32.65066341
1553.9	4432.3	129.17788245	34.11542728
2032.2	5038.6	130.21671843	33.65320077
2581.5	5002.1	130.98783667	33.95045319
2693.2	4653.3	130.97563292	34.41610128
3986.7	4295.8	132.63647373	35.42515171
4454.2	4335.8	133.30080983	35.56611471
4605.2	3816.0	133.26534310	36.26474845
5644.0	4591.9	135.22021550	35.76781238
6167.1	4590.8	135.96120607	35.99121962
6877.8	3867.7	136.68503497	37.14710974
7356.8	3750.8	137.35204080	37.45380912
7731.4	4120.3	138.09570082	37.16777761
7999.0	3518.9	138.24786524	37.97902546
9304.4	2821.7	139.92548588	39.28057457
9318.3	2225.3	139.69552332	39.99685336
9549.6	1801.2	139.87056945	40.61138390
10110.7	2072.6	140.88309131	40.47227487
9016.6	4230.7	140.09976933	37.47711676
7485.6	4969.2	138.07472589	36.05136673
6162.6	4984.2	136.16218491	35.49814802
5878.1	5316.0	135.90209454	35.00609220
4446.2	5280.5	133.78681419	34.44154738
3269.6	5350.8	132.14054863	33.84633853
2989.4	5732.8	131.85230414	33.24838364
3060.3	5692.8	132.03911095	33.35643735
3191.5	6021.9	132.38455499	33.02371974
1776.9	7337.9	131.05298470	30.81540039
1222.5	7505.8	130.38153164	30.38518227
