5480.3	4632.9	134.99718120	35.66978732
5056.5	5895.3	134.99723743	34.00331075
4635.3	7155.8	134.99728921	32.33683005
3510.0	5333.0	132.49745834	34.00325685
3958.2	4088.0	132.49740660	35.66973113
5458.0	6473.0	135.82701046	33.46837823
5065.6	5983.4	135.06988254	33.89004373
5132.8	5675.1	135.00913802	34.28210817
5236.4	5430.7	135.04245783	34.63081608
4792.3	5315.4	134.34453651	34.56013567
4863.6	5619.7	134.59443496	34.23232538
4234.6	5362.0	133.57510590	34.25944478
3937.7	5325.8	133.09709513	34.16809387
3614.0	5456.8	132.71237988	33.89855377
3508.1	6395.8	133.00830374	32.73443104
4342.7	6258.7	134.16536237	33.27556402
4846.2	5960.1	134.72749297	33.83078913
3967.1	4307.3	132.63647373	35.42515171
4435.5	4346.4	133.30080983	35.56611471
4586.0	3826.2	133.26534310	36.26474845
4429.0	5288.3	133.78681419	34.44154738
3251.0	5360.2	132.14054863	33.84633853
3173.5	6031.4	132.38455499	33.02371974
