10402.8	4761.4	142.49646387	37.33646354
10761.5	3500.5	142.49638243	39.00293991
11132.2	2213.2	142.49629393	40.66941241
9625.6	1812.3	139.99651671	40.66933457
9262.6	3088.5	139.99659989	39.00286472
8903.3	4361.3	139.99667644	37.33639106
8543.5	5647.6	139.99674691	35.66991345
8188.5	6919.3	139.99681181	34.00343175
7839.2	8190.9	139.99687157	32.33694582
6604.4	6431.7	137.49702179	34.00336909
6989.7	5164.4	137.49696116	35.66984813
7379.4	3900.7	137.49689533	37.33632314
5439.6	4660.7	134.99718120	35.66978732
5021.2	5921.8	134.99723743	34.00331075
4601.4	7181.7	134.99728921	32.33683005
3021.1	6604.1	132.49750598	32.33677848
3465.7	5364.9	132.49745834	34.00325685
3911.6	4118.7	132.49740660	35.66973113
1940.7	4778.4	129.99769824	34.00325928
1469.2	6010.5	129.99772748	32.33673125
992.2	7246.9	129.99776744	30.67025086
443.1	4180.8	127.49792806	34.00321483
9953.3	1408.5	140.34396666	41.25069517
10210.9	1675.6	140.88953146	40.99898136
10344.0	1247.4	140.90658070	41.53973734
10646.9	1450.8	141.45555519	41.41455830
10480.2	1895.9	141.37713040	40.87534082
10534.0	2158.8	141.57148789	40.53672827
10590.1	2926.6	142.01885076	39.65039466
10004.0	3897.7	141.52034118	38.30227823
9578.0	4165.9	140.95842263	37.83129512
9281.2	4889.1	140.79842028	36.83303610
9089.4	5712.9	140.85974394	35.74017509
8239.0	6134.4	139.79348016	34.96385341
7974.1	6234.5	139.39267397	34.74319381
7889.2	6759.7	139.51545274	34.09532417
7862.0	7565.7	139.78130376	33.11246472
7547.1	6181.4	138.78016835	34.64874033
7192.0	6100.9	138.21937077	34.60276210
6437.2	5881.7	137.02831675	34.58567195
6189.7	6072.7	136.76150220	34.27003590
5424.2	6498.9	135.82701046	33.46837823
5030.4	6009.7	135.06988254	33.89004373
5096.7	5702.2	135.00913802	34.28210817
5198.3	5457.6	135.04245783	34.63081608
4751.8	5344.9	134.34453651	34.56013567
4825.4	5647.3	134.59443496	34.23232538
4191.8	5393.6	133.57510590	34.25944478
3893.7	5357.7	133.09709513	34.16809387
3569.9	5488.4	132.71237988	33.89855377
3467.6	6424.4	133.00830374	32.73443104
4304.3	6285.7	134.16536237	33.27556402
4809.1	5985.6	134.72749297	33.83078913
2841.0	6106.2	131.98891747	32.83125942
2246.6	6770.6	131.47598255	31.78307822
2031.1	7058.1	131.32076740	31.38673738
1487.9	7166.7	130.67626214	31.03120842
1674.2	6724.7	130.65414298	31.59259025
1265.7	6723.0	130.13739465	31.41700949
1247.8	6344.6	129.87272791	31.84627130
1713.3	5982.7	130.33913631	32.45747472
1478.5	5378.7	129.68700354	33.08469200
696.9	5440.6	128.61689593	32.65066341
1486.7	4479.2	129.17788245	34.11542728
1967.3	5083.7	130.21671843	33.65320077
2516.7	5046.0	130.98783667	33.95045319
2627.2	4697.6	130.97563292	34.41610128
3920.8	4338.4	132.63647373	35.42515171
4390.0	4376.9	133.30080983	35.56611471
4541.0	3855.2	133.26534310	36.26474845
5586.8	4627.6	135.22021550	35.76781238
6112.5	4624.1	135.96120607	35.99121962
6825.3	3897.0	136.68503497	37.14710974
7308.0	3778.8	137.35204080	37.45380912
7685.7	4148.6	138.09570082	37.16777761
7954.6	3547.7	138.24786524	37.97902546
9267.0	2853.9	139.92548588	39.28057457
9283.7	2258.9	139.69552332	39.99685336
9519.7	1836.1	139.87056945	40.61138390
10085.1	2107.8	140.88309131	40.47227487
8975.9	4259.7	140.09976933	37.47711676
7438.7	4997.7	138.07472589	36.05136673
6109.5	5017.7	136.16218491	35.49814802
5825.0	5350.5	135.90209454	35.00609220
4386.7	5319.9	133.78681419	34.44154738
3206.7	5392.2	132.14054863	33.84633853
2927.3	5773.7	131.85230414	33.24838364
2998.3	5733.6	132.03911095	33.35643735
3130.9	6061.4	132.38455499	33.02371974
1716.4	7379.7	131.05298470	30.81540039
1160.8	7549.0	130.38153164	30.38518227
