6465.6	226.2	141.03413369	45.45697732
6786.0	331.0	141.64544059	45.44429936
7085.9	715.9	142.34163743	45.11747933
7637.8	1613.0	143.67976597	44.20461488
8586.9	1725.9	145.33012657	44.34305735
8396.9	2365.7	145.30257209	43.55911388
8666.7	2551.0	145.80877016	43.38399309
7963.3	2753.9	144.77037630	42.93633678
5684.3	2606.6	140.94331289	42.34620965
5721.2	3046.4	141.17857116	41.81051077
5040.2	3184.7	140.19429926	41.41280000
4865.8	2425.3	139.55225896	42.24169706
5601.3	1754.5	140.35555296	43.33036304
6363.6	1539.1	141.54824401	43.86037904
6915.4	3302.9	143.23677898	41.94361284
