9615.0	6909.4	128.40085168	27.05175936
9644.9	6911.5	128.43261701	27.06732677
9632.0	6958.3	128.44109794	27.02173097
9791.5	6685.3	128.53437978	27.40442740
9917.3	6688.5	128.71189440	27.43703504
10059.9	6494.2	128.88234722	27.72298911
10195.6	6488.3	129.03575593	27.77061940
10189.6	6388.5	128.96727756	27.89235944
10137.7	6378.5	128.90078811	27.89196849
10389.1	6348.8	129.25953161	28.00942138
10395.1	6110.2	129.19782166	28.29421817
10694.5	6050.4	129.61941827	28.47403091
10726.4	6060.4	129.65405782	28.46363747
10554.8	6220.1	129.47285087	28.21302471
10949.0	6196.3	130.02025658	28.37818706
10867.2	6259.2	129.94538499	28.27532638
9393.3	6829.4	128.02131150	27.09321773
9306.4	6890.1	127.93987533	27.00541532
9288.5	6915.0	127.94035659	26.95592869
9497.2	7031.9	128.26419860	26.87423531
9208.7	7094.3	127.88277401	26.71044457
9027.0	7274.4	127.71672755	26.43846000
9154.0	7431.0	127.91875951	26.29689287
8942.2	7552.3	127.67453636	26.08039061
8706.2	7376.7	127.30435894	26.23065783
8732.2	7410.6	127.35769382	26.18943476
8370.0	7140.4	126.77716656	26.39118702
8330.0	7160.3	126.71223777	26.36746998
8371.1	7213.1	126.80991061	26.29224353
8743.0	7091.8	127.23168266	26.58840723
